Seed,MAE,Param
189,-0.3245306030380296,"{'hidden_layer_size_0': 36, 'hidden_layer_size_1': 67, 'hidden_layer_size_2': 5}"
190,-0.10291219035202792,"{'hidden_layer_size_0': 19, 'hidden_layer_size_1': 16, 'hidden_layer_size_2': 13}"
191,-0.367697795149895,"{'hidden_layer_size_0': 82, 'hidden_layer_size_1': 48, 'hidden_layer_size_2': 8}"
192,-0.3273921962137649,"{'hidden_layer_size_0': 88, 'hidden_layer_size_1': 25, 'hidden_layer_size_2': 21}"
193,-0.3303816747365109,"{'hidden_layer_size_0': 86, 'hidden_layer_size_1': 30, 'hidden_layer_size_2': 18}"
194,-0.214955588300065,"{'hidden_layer_size_0': 17, 'hidden_layer_size_1': 100, 'hidden_layer_size_2': 37}"
195,-0.41478137555791694,"{'hidden_layer_size_0': 28, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 48}"
196,-0.3710084730754173,"{'hidden_layer_size_0': 74, 'hidden_layer_size_1': 61, 'hidden_layer_size_2': 48}"
197,-0.31968272311610035,"{'hidden_layer_size_0': 94, 'hidden_layer_size_1': 20, 'hidden_layer_size_2': 16}"
198,-0.3387333880858111,"{'hidden_layer_size_0': 59, 'hidden_layer_size_1': 56, 'hidden_layer_size_2': 47}"
199,-0.33457572122562584,"{'hidden_layer_size_0': 73, 'hidden_layer_size_1': 13, 'hidden_layer_size_2': 40}"
200,-0.23009393511539333,"{'hidden_layer_size_0': 15, 'hidden_layer_size_1': 10, 'hidden_layer_size_2': 46}"
201,-0.45818481446093406,"{'hidden_layer_size_0': 76, 'hidden_layer_size_1': 55, 'hidden_layer_size_2': 7}"
202,-0.41602628152955645,"{'hidden_layer_size_0': 43, 'hidden_layer_size_1': 46, 'hidden_layer_size_2': 31}"
203,-0.3201871042201485,"{'hidden_layer_size_0': 57, 'hidden_layer_size_1': 38, 'hidden_layer_size_2': 7}"
204,-0.41789608455233695,"{'hidden_layer_size_0': 96, 'hidden_layer_size_1': 46, 'hidden_layer_size_2': 27}"
205,-0.2897438009667981,"{'hidden_layer_size_0': 22, 'hidden_layer_size_1': 14, 'hidden_layer_size_2': 57}"
206,-0.4174252506568654,"{'hidden_layer_size_0': 59, 'hidden_layer_size_1': 47, 'hidden_layer_size_2': 23}"
207,-0.35256615189102214,"{'hidden_layer_size_0': 53, 'hidden_layer_size_1': 41, 'hidden_layer_size_2': 46}"
208,-0.42644043520309227,"{'hidden_layer_size_0': 70, 'hidden_layer_size_1': 61, 'hidden_layer_size_2': 10}"
209,-0.34476198369572186,"{'hidden_layer_size_0': 39, 'hidden_layer_size_1': 26, 'hidden_layer_size_2': 20}"
