Seed,MAE,Param
102,-0.7631691330149117,"{'C': 102.80938205375173, 'epsilon': 0.02806349440685989, 'gamma': 0.0034836094857876978}"
103,-0.23375369522492628,"{'C': 477.6466875541871, 'epsilon': 0.03613055248455673, 'gamma': 0.09285876402673764}"
104,-0.3650591446161131,"{'C': 435.37730603853976, 'epsilon': 0.0023345720952267883, 'gamma': 0.0010961559446388094}"
105,-0.46544364193829424,"{'C': 331.35435324945905, 'epsilon': 0.0070496273534343895, 'gamma': 0.07292989133884119}"
106,-0.7319002794277196,"{'C': 564.8788916920743, 'epsilon': 0.02375313384987449, 'gamma': 0.0009252425952085378}"
107,-0.5837799758607797,"{'C': 242.83600988603635, 'epsilon': 0.060872314297576474, 'gamma': 0.004774294326355524}"
108,-0.8281935491927066,"{'C': 80.09323332618764, 'epsilon': 0.0031784782171600822, 'gamma': 0.0037753520828510533}"
109,-0.7735404296937629,"{'C': 849.2211818956696, 'epsilon': 0.04624218880658777, 'gamma': 0.0028022110551956672}"
110,-0.6154442858845979,"{'C': 848.2299481066701, 'epsilon': 0.029512598393119385, 'gamma': 0.005243524001939627}"
111,-0.4338337055379258,"{'C': 104.79684711600483, 'epsilon': 0.09871360657818987, 'gamma': 0.02731389347218734}"
112,-0.5377788621772535,"{'C': 12.531977728794981, 'epsilon': 0.0019135688115017502, 'gamma': 0.025314863620676042}"
113,-0.5085578695453516,"{'C': 455.69845507273743, 'epsilon': 0.026923891568904262, 'gamma': 0.002503643585898231}"
114,-0.6690840966273963,"{'C': 20.12626407508759, 'epsilon': 0.0022714434962454928, 'gamma': 0.008235109186481236}"
115,-0.3430439055446217,"{'C': 38.07344112026997, 'epsilon': 0.004979340819816292, 'gamma': 0.011159934352156795}"
116,-0.38026691761081255,"{'C': 21.439917814150537, 'epsilon': 0.0020817415934859863, 'gamma': 0.003993066163906145}"
117,-0.5885800745771634,"{'C': 377.246005401595, 'epsilon': 0.020072794375583305, 'gamma': 0.002044000349473798}"
118,-0.3742367174503012,"{'C': 313.72400191890733, 'epsilon': 0.007591083222296738, 'gamma': 0.0008818704701512501}"
119,-0.4375705710247306,"{'C': 325.27087907244385, 'epsilon': 0.02429078345213908, 'gamma': 0.0018794828119419488}"
120,-0.4576638969666421,"{'C': 599.8128773879116, 'epsilon': 0.01963790194676143, 'gamma': 0.0032730100557585022}"
121,-0.293592864934323,"{'C': 18.975675915277485, 'epsilon': 0.03395133938680649, 'gamma': 0.02862245278889266}"
122,-0.40980738174623743,"{'C': 288.45941991952213, 'epsilon': 0.00818851116450444, 'gamma': 0.004866966754482386}"
123,-0.2784986059126562,"{'C': 973.3111387330746, 'epsilon': 0.0030805330220805374, 'gamma': 0.00286719711919415}"
124,-0.7255702520368198,"{'C': 468.5902348514207, 'epsilon': 0.0034570712319997297, 'gamma': 0.0016034377938923194}"
125,-0.6448186995654765,"{'C': 379.3858916392439, 'epsilon': 0.0010693831792563326, 'gamma': 0.00046842354560516666}"
126,-0.5903287158586072,"{'C': 984.2894324871313, 'epsilon': 0.06579596409120947, 'gamma': 0.003337873713885039}"
127,-0.562345494057574,"{'C': 949.8982336179557, 'epsilon': 0.0017675192945205633, 'gamma': 0.0005773472298763335}"
128,-0.4296766524823111,"{'C': 4.329492589102055, 'epsilon': 0.01342573888071995, 'gamma': 0.04658436004998677}"
129,-0.7385244830858739,"{'C': 443.2585360482577, 'epsilon': 0.00765467326697471, 'gamma': 0.002109873000750238}"
130,-0.6184703466255921,"{'C': 337.3192965784327, 'epsilon': 0.09669851146528916, 'gamma': 0.002040092098946135}"
131,-0.21628598599779292,"{'C': 70.27853050212084, 'epsilon': 0.08135847372658997, 'gamma': 0.011941905994897039}"
132,-0.47457671504636856,"{'C': 22.168721980686964, 'epsilon': 0.0021064322358057596, 'gamma': 0.0909273635250311}"
133,-0.35239220635401847,"{'C': 628.1121391454901, 'epsilon': 0.007369862889626879, 'gamma': 0.0018617921266381116}"
134,-0.4392569548413551,"{'C': 763.2366047508866, 'epsilon': 0.019707542899654255, 'gamma': 0.00047336780564508177}"
135,-0.6269555229527066,"{'C': 96.09904029347327, 'epsilon': 0.04754835221761946, 'gamma': 0.02441086346419071}"
136,-0.7390233992034745,"{'C': 18.023975139823328, 'epsilon': 0.03568388650799754, 'gamma': 0.007031284512192944}"
137,-0.713074321846912,"{'C': 867.363388863055, 'epsilon': 0.024986742572481336, 'gamma': 0.009805362823162451}"
138,-0.4961674456941182,"{'C': 183.5981270361102, 'epsilon': 0.0015681699068504104, 'gamma': 0.006988965190877914}"
139,-0.7168159574857595,"{'C': 257.3373935601206, 'epsilon': 0.0015094090553893298, 'gamma': 0.0004887892464772752}"
140,-0.3404026470990146,"{'C': 101.08943454847484, 'epsilon': 0.09905405407450457, 'gamma': 0.01114715146483667}"
141,-0.2530672323085833,"{'C': 177.9848737148028, 'epsilon': 0.07298862595135125, 'gamma': 0.0024082700779669446}"
142,-0.6270565643903292,"{'C': 192.4850532046219, 'epsilon': 0.09622376355803869, 'gamma': 0.0005141752780226569}"
143,-0.4610432755228905,"{'C': 394.30246231864743, 'epsilon': 0.003990995372769808, 'gamma': 0.012200496862471903}"
144,-0.4146523294987303,"{'C': 842.9820104360143, 'epsilon': 0.005856119382522836, 'gamma': 0.00134611546095368}"
145,-0.34299232127705137,"{'C': 91.07833737853841, 'epsilon': 0.009532304420946823, 'gamma': 0.011349331821331958}"
146,-0.518340167842785,"{'C': 326.53929143326724, 'epsilon': 0.0010018481032998863, 'gamma': 0.0014893267468006706}"
147,-0.4482494820092038,"{'C': 16.78259723625962, 'epsilon': 0.039648442340565804, 'gamma': 0.027150757177658066}"
148,-0.4627313531174039,"{'C': 119.84298844018606, 'epsilon': 0.021592528703129433, 'gamma': 0.01082511087400037}"
149,-0.2782484301820063,"{'C': 129.396343556899, 'epsilon': 0.09656990247216066, 'gamma': 0.03707942911651441}"
150,-0.11971198878814193,"{'C': 18.968136182450227, 'epsilon': 0.05216987470707884, 'gamma': 0.09164233895626782}"
151,-0.20461811447558442,"{'C': 266.18412378207074, 'epsilon': 0.015464739717488346, 'gamma': 0.002976926264426508}"
152,-0.7511205052201493,"{'C': 331.66251409189573, 'epsilon': 0.0658341126428481, 'gamma': 0.007046132640417257}"
153,-0.1685295946309464,"{'C': 15.717982471265891, 'epsilon': 0.0792452478926818, 'gamma': 0.12115175244625885}"
154,-0.5470237644546153,"{'C': 312.3959363857792, 'epsilon': 0.00922510345405665, 'gamma': 0.007352741648883017}"
155,-0.47223602584950297,"{'C': 418.0652792102593, 'epsilon': 0.017796028945298265, 'gamma': 0.007407992888719319}"
156,-0.43484381753139967,"{'C': 77.32266519225932, 'epsilon': 0.06763588598062335, 'gamma': 0.0024801943641757523}"
157,-0.5349526911714415,"{'C': 565.2589994911625, 'epsilon': 0.025132751656085292, 'gamma': 0.0006931189443030733}"
158,-0.6657773609084505,"{'C': 420.5307756369737, 'epsilon': 0.019331163282633193, 'gamma': 0.03957688299835691}"
159,-0.6085592118133734,"{'C': 97.0060962781417, 'epsilon': 0.00525844497005033, 'gamma': 0.02044325613299789}"
160,-0.6352492265356928,"{'C': 873.4616453592483, 'epsilon': 0.09517661744713254, 'gamma': 0.0006304550148208719}"
161,-0.5664132610526511,"{'C': 394.7284203242005, 'epsilon': 0.008369838011162055, 'gamma': 0.0034168029363940036}"
162,-0.4558432940973631,"{'C': 451.5425644285364, 'epsilon': 0.0016807412168584263, 'gamma': 0.0011775743879084558}"
163,-0.5264260501289963,"{'C': 224.88533168900193, 'epsilon': 0.006927170015858451, 'gamma': 0.011132235201364341}"
164,-0.7651181285205233,"{'C': 32.144329683327804, 'epsilon': 0.010068747408765778, 'gamma': 0.007246883928708173}"
165,-0.5746949031484252,"{'C': 59.55724335785211, 'epsilon': 0.0043387186544408315, 'gamma': 0.009479321237481384}"
166,-0.13184856365106967,"{'C': 165.65236615009562, 'epsilon': 0.001708810484752978, 'gamma': 0.00010863741844260974}"
167,-0.6796012567877576,"{'C': 976.3548730520922, 'epsilon': 0.005497424537977539, 'gamma': 0.0011191617909408799}"
168,-0.7674142108377608,"{'C': 536.0106942227169, 'epsilon': 0.0045714986517062985, 'gamma': 0.006681127767465236}"
169,-0.5807264015817859,"{'C': 965.2779879899617, 'epsilon': 0.00415223256720175, 'gamma': 0.00010224773495120891}"
170,-0.7498757610396652,"{'C': 43.541315848941515, 'epsilon': 0.017892150645844047, 'gamma': 0.013098825135156124}"
171,-0.3483269315611617,"{'C': 37.74625552991094, 'epsilon': 0.0022998184211846504, 'gamma': 0.06849433314307}"
172,-0.5195658565699873,"{'C': 19.67719839268613, 'epsilon': 0.05567581637389087, 'gamma': 0.05252350942533928}"
173,-0.575845618277341,"{'C': 319.82625624335844, 'epsilon': 0.001897795355802058, 'gamma': 0.033881553349406915}"
174,-0.4772953012135508,"{'C': 103.19474758762962, 'epsilon': 0.07093135024796123, 'gamma': 0.022496176507352934}"
175,-0.3035448998176109,"{'C': 26.025782694929404, 'epsilon': 0.004532536269824228, 'gamma': 0.06765963831806275}"
176,-0.4830402290437933,"{'C': 533.9325155812109, 'epsilon': 0.006429137046605383, 'gamma': 0.0008097373678953024}"
177,-0.8524748402776972,"{'C': 894.2283938741534, 'epsilon': 0.01515741233785474, 'gamma': 0.0006131847852596732}"
178,-0.6319518213721367,"{'C': 442.0051118751596, 'epsilon': 0.06333705271261042, 'gamma': 0.005322517362732746}"
179,-0.7822950429779466,"{'C': 27.034200999284085, 'epsilon': 0.01481114495260353, 'gamma': 0.013278781479815297}"
180,-0.48268232972035185,"{'C': 2.6936680434303972, 'epsilon': 0.05571555521383061, 'gamma': 0.04167014604124548}"
181,-0.7459681074702312,"{'C': 941.335541557014, 'epsilon': 0.08541312953181834, 'gamma': 0.0019835875842876423}"
182,-0.5278982865938815,"{'C': 242.36820027120538, 'epsilon': 0.004439581101496495, 'gamma': 0.004579053757831344}"
183,-0.7467148665217632,"{'C': 409.88962433060544, 'epsilon': 0.033146978533667035, 'gamma': 0.0025736303771236395}"
184,-0.5410784994757833,"{'C': 270.15460045947106, 'epsilon': 0.01726074213983398, 'gamma': 0.010059654784571668}"
185,-0.6277508367998295,"{'C': 162.40217213713575, 'epsilon': 0.0073315923416102866, 'gamma': 0.0033287326257977093}"
186,-0.3253595107436936,"{'C': 226.5129297996315, 'epsilon': 0.002099723507374906, 'gamma': 0.004588146164613603}"
187,-0.7031396873581457,"{'C': 294.78323816971675, 'epsilon': 0.0010577931215777787, 'gamma': 0.008052422573859618}"
188,-0.315443185848148,"{'C': 240.7842079315641, 'epsilon': 0.006968023280252432, 'gamma': 0.019056484484212034}"
189,-0.2613258052329749,"{'C': 604.4739102817131, 'epsilon': 0.004917621846281441, 'gamma': 0.002067712598302428}"
190,-0.6567033478261144,"{'C': 21.025215905365794, 'epsilon': 0.042113425083157054, 'gamma': 0.009710753987007147}"
191,-0.47610563307962916,"{'C': 556.6073123780088, 'epsilon': 0.006452226824698715, 'gamma': 0.003699000294121153}"
192,-0.508999658110588,"{'C': 879.7130769892326, 'epsilon': 0.024321196594093094, 'gamma': 0.009703931570359935}"
193,-0.4165221918644949,"{'C': 355.079898006301, 'epsilon': 0.040095052734399346, 'gamma': 0.009432386135986017}"
194,-0.31829272212031856,"{'C': 10.521106467379614, 'epsilon': 0.024404673487811487, 'gamma': 0.06849262404191415}"
195,-0.42148639070844196,"{'C': 939.4989633708869, 'epsilon': 0.02426728377212026, 'gamma': 0.0023956314620824284}"
196,-0.4339403281472999,"{'C': 374.4511673499742, 'epsilon': 0.014412888008688349, 'gamma': 0.0073035921881444265}"
197,-0.8514513131763691,"{'C': 983.6781868524059, 'epsilon': 0.015291177457407035, 'gamma': 0.0016897816946292033}"
198,-0.29465668989097193,"{'C': 609.6291412983826, 'epsilon': 0.06647495581637902, 'gamma': 0.00470882957720312}"
199,-0.6558564283023667,"{'C': 487.1366697729951, 'epsilon': 0.003395222999711927, 'gamma': 0.0008737855492362584}"
200,-0.25648289392863244,"{'C': 54.202253477171865, 'epsilon': 0.0040540553895096225, 'gamma': 0.08328320981523069}"
201,-0.5205978719486573,"{'C': 61.74269344579997, 'epsilon': 0.0010610004877229452, 'gamma': 0.0270513258096964}"
202,-0.43497483581726126,"{'C': 32.60096240078143, 'epsilon': 0.0020594906962880556, 'gamma': 0.008406835226901948}"
203,-0.771770796126313,"{'C': 495.8898907590872, 'epsilon': 0.010563555126088274, 'gamma': 0.0007309481606178716}"
204,-0.5958426340109793,"{'C': 995.4270594397145, 'epsilon': 0.027629110092791224, 'gamma': 0.004286157534601782}"
205,-0.6930861140032816,"{'C': 812.6849217154431, 'epsilon': 0.010960750381670614, 'gamma': 0.0006118711880568257}"
206,-0.4555443291521656,"{'C': 41.3990258765408, 'epsilon': 0.021000505418094145, 'gamma': 0.037895315780942615}"
207,-0.6087546125127644,"{'C': 30.41445958783018, 'epsilon': 0.018338206276584484, 'gamma': 0.04045575436647652}"
208,-0.494009816556916,"{'C': 21.56810842854884, 'epsilon': 0.014598376492845337, 'gamma': 0.01931603875739364}"
209,-0.3063581828001789,"{'C': 902.980700325598, 'epsilon': 0.024170837293041092, 'gamma': 0.0004001206789195442}"
210,-0.7904668036087019,"{'C': 98.09478395231804, 'epsilon': 0.05358762087854522, 'gamma': 0.03253730001534739}"
211,-0.7713010582023139,"{'C': 28.49481323863859, 'epsilon': 0.0016326357674904099, 'gamma': 0.010769804404215419}"
212,-0.46781678901700496,"{'C': 795.0759386479449, 'epsilon': 0.014965396371743395, 'gamma': 0.00850395294084218}"
213,-0.7065452983123857,"{'C': 694.6815689705962, 'epsilon': 0.09944786173934222, 'gamma': 0.0015796247828611496}"
214,-0.5114227700049456,"{'C': 308.4105511050286, 'epsilon': 0.022071016443777923, 'gamma': 0.0006146731075562222}"
215,-0.6601582227401551,"{'C': 22.780992515460092, 'epsilon': 0.06521570096533576, 'gamma': 0.027857218061535894}"
216,-0.7522852599191866,"{'C': 101.04466165208619, 'epsilon': 0.013735460310773743, 'gamma': 0.004648345405871006}"
217,-0.2895730245063427,"{'C': 38.163313464554655, 'epsilon': 0.0015045254524162109, 'gamma': 0.03696469553297427}"
218,-0.8060719595530196,"{'C': 514.7172169563938, 'epsilon': 0.005319382719527342, 'gamma': 0.0003702731344997368}"
219,-0.5351012995731559,"{'C': 484.01698533356625, 'epsilon': 0.0027959599754896554, 'gamma': 0.0015168540692651763}"
220,-0.41277397859063436,"{'C': 606.7604949364539, 'epsilon': 0.002848360317768151, 'gamma': 0.006385647943143998}"
221,-0.47492077072345773,"{'C': 79.24259531837122, 'epsilon': 0.002306635282151999, 'gamma': 0.0033888203067647046}"
