0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,formula_pretty,material_id,Cohesive_energy,Quality_index
-0.393731301,-0.491718777,0.802750332,1.276989559,-0.449472408,-0.505981102,-0.488200706,-0.736738168,2.961377085,-0.101706531,0.157577597,0.125886236,0.112507541,-0.483053714,-1.595748393,0.14528467,1.039287621,-0.208287347,-0.045668299,-0.39842274,0.164365304,0.006609344,-0.530162935,-1.986145521,-0.005736305,0.329561139,0.107560018,0.190219621,-0.200189747,-0.285208995,0.493681758,-0.472613148,0.229051336,-0.35230527,-0.299826816,0.642870427,-0.961385196,0.354332288,-1.155468359,-0.060818254,InPd3,mp-31337,,
-0.224258946,-0.295523358,0.266345694,1.014021408,-0.007006177,-1.140634344,-0.268508072,-0.182391507,-0.591436966,-0.291787007,0.182456827,0.130219772,-0.548409907,-0.231915185,-0.609255926,0.111091956,0.369276412,-0.026106007,-0.141905769,0.427083068,0.051139841,-0.725108508,-0.68808044,-0.756869198,-0.626821179,0.26662828,-1.403986111,0.165268748,-0.151493161,-0.068168782,0.024822747,-1.146633233,1.075079435,1.234899855,0.030976034,-0.510275243,0.673674339,0.556440368,-0.179499623,-0.231415163,Ni3Sn,mp-1080147,,
-0.348936906,-0.317549459,0.286906831,-0.77977483,-0.094532176,0.058050293,-1.362636743,-0.985747373,0.654903482,-0.531329897,-0.101486649,-0.527116477,0.489987927,-0.035832821,-0.158270592,-0.061643562,-3.238611229,0.238089087,0.052305502,-0.660550852,0.314352,-0.480562062,-0.02663421,0.355297419,-0.688926928,-1.06635432,0.459483229,0.928502225,-0.011774667,0.877399433,0.261613074,-1.11520636,-1.963514982,-0.288150965,0.042561201,-0.540126185,0.26869435,0.251079265,0.137711563,0.458439453,LiMg2,mp-973374,,
-0.4294891,-0.616294369,-0.466664147,-1.309649447,0.131150146,0.365310181,-0.149256709,-1.41258758,-1.111261833,-0.470360432,0.159495668,-0.009838841,0.688789798,0.02169865,-0.38558811,0.50687974,0.267744411,0.325546091,-0.509462592,-1.008622881,0.012418059,-0.969218833,-0.328460223,0.999732415,-0.633907623,-0.375769277,0.101207686,0.557813279,-0.422697183,-0.66659559,-0.194659184,0.706487806,1.775728558,0.198790949,-0.235681832,-0.119120838,-0.295679667,-0.131416679,0.395165001,-0.194930847,Mg3Cd,mp-1039293,,
-0.312068215,-0.536634018,-0.627494601,0.599982775,-0.228918252,0.647495417,-0.061440618,-0.899301449,-0.796937032,-0.187548006,0.027568586,-0.037930613,0.193981815,-0.308413674,0.18395253,0.05582764,0.122170835,-0.031137744,-0.304554837,0.703672591,-0.044805509,-0.457603416,-0.712422103,0.653899577,-0.100556177,-0.118575089,0.659676744,0.1273979,0.061718068,-0.416067378,-0.160918928,1.178827095,1.386374659,-0.581004337,0.459515173,0.430610292,0.284355671,0.166463071,-0.138634045,-0.603947818,Mg2Sn,mp-1094543,,
-0.340639318,-0.462621391,-1.185714448,-0.654710037,0.130110583,-0.25823982,1.207855407,1.852132878,-0.482234562,-0.86630975,-0.032769907,0.046002072,0.674576943,-0.305807827,-0.835195327,-0.190051652,0.090796849,-0.375022542,0.221103922,-0.325831866,0.378284091,-0.209449248,0.134046719,0.393272208,-0.732070477,-0.244551494,0.162257983,-0.861631462,0.137255037,1.345664629,0.178492666,-0.38895235,0.591114025,-0.334446043,-0.065961612,-0.673677665,-0.112863833,-0.829503896,-0.261257077,0.104449508,V4Ir,mp-1216454,,
-0.394730112,-0.645859327,1.449765569,-1.042730793,-0.407313342,0.208097533,-0.461464375,-1.327826115,0.757411605,0.03084775,-0.03405588,0.398495398,0.188970931,-0.019259111,2.288128024,-0.155158957,0.921234541,-0.151339327,0.233592517,-0.256047538,0.623046485,-0.286195919,-0.280957682,0.511735455,-0.442591926,-0.082686252,-1.07047326,0.339185757,1.42639792,-0.87090873,0.304092094,-0.116409882,0.72532981,0.772435107,0.008854415,-0.682240076,0.527498441,0.036139557,-0.495627045,1.449342019,CdAg3,mp-1183647,,
-0.345072627,-0.529756589,-0.339191189,-1.209323983,0.20467427,-0.79551768,-0.470031747,-1.440330999,-1.079004189,-0.661796616,0.052374424,-0.160700857,0.895942897,0.23182704,-0.870244846,-0.117329482,0.341287931,0.380256562,-0.554245413,-1.424459698,-0.217286428,-1.069089079,-0.507240876,0.426329583,-0.901924331,-0.228858227,-0.44944277,0.397917403,-0.17730557,-0.398719719,0.03773879,0.37637197,0.723272966,0.17134472,0.097886378,0.132065482,-0.293170554,-0.280918745,0.966038172,-0.165288205,MgZn,mp-2415538,,
-0.353567482,-0.64013351,-0.241071432,-1.303885635,0.325549529,-0.72218176,-0.470104343,-1.48757064,-0.909372531,-0.637643305,0.048154992,-0.12232139,0.899769143,0.272042424,-1.107085918,-0.064228021,0.541597661,0.517581989,-0.546862193,-1.373120779,-0.36619916,-1.051131517,-0.50022566,0.467651415,-0.94890376,-0.133242984,-0.82033925,0.452929541,-0.525440388,-0.45164993,-0.3247741,0.123408385,0.269180039,-0.003142858,-0.096478968,0.713079798,-0.21517455,0.617572791,0.786029161,-0.177488126,MgZn5,mp-1094484,,
-0.404996986,-0.888652461,-0.101661117,-0.79804838,-0.189123961,-1.100688768,-0.730635156,-0.116609575,-0.347330583,-0.530092696,0.064223964,-1.128124585,-0.687948227,-0.169572189,-0.461974966,-0.135821398,-0.159800854,0.360233644,-0.10316963,0.147036924,-0.300713498,-0.553497863,0.11127453,1.076893264,6.300233644,0.154987883,-0.632196872,0.243564617,0.142538513,0.751162886,-0.475687366,0.880931479,0.429145583,-1.366213691,0.081774995,0.104070177,-0.335974062,0.169696145,1.648950565,0.571018558,BeNi3,mp-1183432,,
-0.296306621,-0.319956479,-0.296198824,-0.496769261,-0.204232194,-0.662204587,-0.702648168,1.043648603,1.379540992,0.343420891,-0.118178322,0.401128871,-0.371482978,0.048138102,-0.256120071,0.033839656,0.292589324,0.367555846,-0.070455269,-0.196102849,-0.442990801,0.024247256,0.157454241,0.079683043,-0.878859834,-0.78323046,-0.057053308,-0.331104319,-0.018880384,-1.603220708,-0.29638603,0.171705684,0.193385829,-1.082026654,-0.204003658,0.142239394,-0.905430085,0.525929337,3.24793834,0.596615836,NbNi2,mp-1077429,,
-0.262779915,-0.439661132,-0.298322241,-0.414661437,0.122303237,-0.57312459,-0.769039338,0.312892341,0.881340173,-0.401851237,0.068535114,-0.016539605,0.35077653,-0.01914251,2.926142369,0.018707659,0.389442662,-0.035534752,-0.087842558,-0.320781207,0.018456647,2.251529196,0.164389441,-0.244097065,-0.15915888,-0.47160292,-1.211543898,0.091226808,-0.18014903,-0.414771997,-0.289833615,0.234640494,-0.095340457,0.419216641,-0.244589592,-0.707806832,0.685761606,-0.099890763,-0.682234479,0.026760758,Ti3Cu4,mp-2643,,
-0.349006404,-0.316320716,0.283248885,-0.764378529,-0.147622257,0.056750446,-1.363391836,-0.979239164,0.661959507,-0.526902996,0.025449957,-0.494280874,0.457118932,-0.021981992,-0.121981661,0.141017859,-3.243675788,0.221455679,0.125381761,-0.609674265,0.22904017,-0.472975777,-0.029131326,0.356111676,-0.699024181,-1.051744428,0.496858764,0.905374369,0.059625186,0.860249977,0.007895286,-1.118050025,-1.966489674,-0.312157701,-0.100630215,-0.492962752,0.243738838,0.249327164,0.126571858,0.507343968,LiMg2,mp-1094605,,
-0.327553743,-0.635305867,-0.32757191,1.444927686,-0.112992141,0.015121667,-0.548593114,-0.943484792,-0.422235223,-0.368513583,0.184185548,-0.193780431,0.079021432,-0.302885518,-0.45365803,-0.0310323,0.317987818,-0.138208761,-0.59362631,-0.106077541,0.330453744,0.261429622,-0.51089166,0.503428626,0.182268215,0.27014763,1.117393981,-0.198588902,0.880043001,0.307289953,0.755290699,0.77714159,-0.179576365,-0.382511779,-0.150148024,-0.085944766,-1.495815622,0.162029451,-0.426872925,-0.473707497,MgGa2,mp-1094629,,
-0.3144619,-0.52958023,-0.58395836,0.822413725,-0.142106273,0.669929116,0.04577104,-0.873852833,-0.753482423,-0.183913354,0.004352641,-0.149381275,0.167942795,-0.35043705,0.157244576,-0.045149663,0.150904551,0.002813405,-0.268865054,0.90031274,0.048642874,-0.397562886,-0.704146723,0.588984339,0.01941554,-0.056337513,0.522716026,0.154692569,0.173993045,-0.377269723,-0.08390755,1.221651666,1.343650945,-0.60408191,0.333433379,0.076488924,0.312520348,0.324031257,-0.057855442,-0.731066853,MgSn,mp-1094250,,
-0.321099458,-0.577372004,-0.575706089,-1.002826784,0.014076237,0.235820853,-0.401374449,-0.961471536,-0.085784409,-0.202608504,-0.039910291,0.003259983,0.467318731,-0.072851755,1.919994785,-0.11078727,0.222942485,0.123839579,-0.10497733,-0.630157961,0.117748453,-1.141421168,0.060971004,0.693139631,-0.596842915,-0.764146719,0.354312952,0.561144862,-0.391071852,-1.294543832,0.699239168,0.9909917,1.236050621,0.196169888,-0.181769202,0.112707919,-0.086973452,-0.626525038,0.297357388,-0.455952284,Mg5Ag,mp-1185807,,
-0.222473605,-0.307371776,-0.572091432,-0.480017078,0.108272643,-0.786201994,-0.839197785,1.022306799,-0.754698797,-0.853144868,0.014524891,-0.254822582,0.107651882,-0.303859149,-0.815361554,-0.156637349,0.21530168,0.475740171,-0.539253395,-0.569912909,-0.416175065,0.981581612,0.260408451,-0.194122667,-0.321040811,-0.188644838,-1.668913626,0.046660967,-0.36001335,0.366882639,-0.211626364,0.185849108,0.04842387,0.03652227,0.035220136,0.484851957,0.236103994,-0.983245404,-0.961423114,0.202780392,Ti3Ni,mp-1187671,,
-0.363706417,-0.154222748,0.277002291,-0.86517932,-0.203372931,-0.176511912,1.659202532,1.138348492,1.168443683,-1.314783975,-0.38382093,0.011645202,0.587388325,0.073448958,-0.557409626,-0.053189405,0.368291844,-0.33662624,0.03734027,0.176477261,0.265452215,1.167591045,-0.561821956,-0.027520671,-0.499874767,-0.227840353,0.579611668,-0.861830582,-0.264582617,1.050091099,-0.202042183,0.089882985,-1.104216452,-0.115574727,0.282472206,0.697521459,-1.115256327,0.53747707,0.366507446,-0.121241367,ZrPt3,mp-30858,,
-0.506122325,-0.382996093,-0.963966529,0.89503986,-0.204945845,-0.384755264,0.041216985,-0.152502675,-0.844754212,-0.523696579,0.049173822,-0.229512636,0.550757845,-0.378059705,0.535299824,0.012344857,-0.076789345,0.245344173,-0.859057402,-0.37179605,-0.168105691,-0.671651273,4.281192951,-0.137724089,0.106014476,-0.238515427,-0.15479863,0.122069126,0.093594529,0.516070182,-0.303208927,0.608505383,0.779213838,-0.473536254,0.235153312,0.377508417,0.903667502,-0.020129301,2.564669248,-0.860422164,AlSb,mp-1228806,,
-0.509111942,-0.269913584,0.405624594,-0.395483021,0.07503281,-0.094479392,0.171428773,-0.691680219,-0.067074825,-0.168126202,0.123013394,-0.63072494,-0.1158493,-0.257327183,1.983858862,0.056483586,-4.524270416,-0.44897796,0.340842551,0.166615637,0.478144026,-0.17829811,0.320032281,-0.697992475,-0.173608506,3.684838114,-0.631877507,0.984741214,-0.114714485,-1.282741569,-0.806313452,2.012081973,1.529486226,0.195974724,-0.383148621,-1.275353514,0.264620445,0.721531712,-0.111571391,-0.222435636,LiAg,mp-2426,,
-0.404672824,-0.913427165,-0.751531688,-0.721889557,-0.250552936,-1.087798214,-0.37029893,-0.154249371,1.860923833,-0.52013964,0.00511762,-0.268006325,0.211464371,-0.482479799,-1.015966436,-0.213943801,-0.357510079,0.017633722,-0.119552967,0.01098267,-0.082681007,-1.253873292,0.313854321,-0.324955443,7.377324457,-0.256105062,0.515460314,0.295642826,0.190666751,-1.057618412,-0.086454953,1.314965888,1.456431428,-1.314434156,0.116812669,-0.266528441,0.139839967,0.210471547,0.406740427,0.12847109,Be3Pd,mp-1183408,,
-0.330263523,-0.604722676,-0.348515038,0.969754162,-0.114023273,0.004351958,-0.622969738,-1.045971312,-0.62752199,-0.354306248,0.008838027,-0.039858234,0.16803806,-0.172054233,-0.186418306,0.016440412,0.174546363,0.074289634,-0.522856202,-0.246071703,-0.015920955,0.213757546,-0.676383558,0.708650191,-0.045302598,0.052381621,1.400817929,0.216029434,0.055109628,0.457558426,0.301788,0.814159271,0.407533039,0.12960255,0.127873444,0.024155233,-1.295902869,-0.3676996,-0.705992241,-0.341716621,Mg2Ga,mp-1094623,,
-0.33612938,-0.638981503,-0.31558061,1.40771055,-0.125149021,0.012221958,-0.577684178,-0.959938379,-0.483396331,-0.371733672,-0.013783897,-0.108325908,0.132856019,-0.259671921,-0.396193127,-0.062524712,0.260654829,0.035337298,-0.406796194,-0.137533227,0.096057407,0.28329662,-0.473038466,0.620814965,0.079625408,0.221498022,1.190062622,0.256890193,0.617456254,0.490270234,0.38636813,0.743863932,0.174745436,0.109844645,-0.048032798,-0.143760709,-1.55931212,0.233658712,-0.563022293,-0.329265306,MgGa2,mp-1094659,,
-0.22447251,-0.538300574,-0.263341056,1.382028198,-0.132912322,-0.446367639,-0.987473199,0.506166105,0.928821628,0.067815058,0.498268761,0.593570555,0.469740354,-0.337068259,-0.192612611,0.318823001,0.173675515,0.040515396,-0.132044603,0.023942808,0.290297511,0.424500128,-0.419150625,1.453484005,0.188211118,-0.133233308,-0.315715874,0.231433886,0.203627321,-0.579929794,-0.13350065,-0.306752894,-0.182235318,1.356882509,0.234977193,-1.191897409,-0.451206849,0.099388007,-0.184294412,0.48408404,Cr3Ga,mp-1231,,
-0.33059662,-0.635942464,-0.339793488,1.447383915,-0.230296303,0.007667022,-0.574930128,-0.935555523,-0.477456173,-0.369642651,-0.029650067,-0.163060897,0.071161635,-0.2980594,-0.381312556,0.00600612,0.268999974,-0.062308357,-0.280214845,-0.101882828,0.081506924,0.270325051,-0.489274723,0.517845007,0.125001398,0.280332807,1.209812177,0.030078922,0.84067878,0.516750342,0.071558191,0.73528218,0.047538932,0.025400943,0.036391716,-0.021629626,-1.479795842,0.265916336,-0.553617495,-0.352692693,MgGa2,mp-1094682,,
-0.36870656,-0.669064126,0.552123702,-0.820859523,-0.519987139,-0.390598662,1.948013513,-0.357850987,0.386472337,-0.837271218,-0.0317457,-0.56718594,-2.649798556,0.073331775,1.914954912,0.264339687,0.583249545,0.07226614,0.242921203,0.289589552,0.179263809,0.652429096,-0.409028721,0.798136654,0.8450251,-0.051100206,-0.963268219,-0.381620756,-0.25513797,1.32956928,0.333103749,-0.579566321,0.107014351,0.550418468,-0.037593726,0.769640065,0.0813136,0.175344554,-0.975565017,-0.408391647,FeAu3,mp-973557,,
-0.330244417,-0.637743474,-0.303411568,1.388672645,-0.011930789,0.018441779,-0.573697964,-0.962926012,-0.5025198,-0.364995481,0.099534825,-0.159075273,0.140446254,-0.258234872,-0.399130448,-0.041000146,0.280639291,-0.055764174,-0.377560443,-0.166542412,0.072712733,0.281641494,-0.467467958,0.656690168,0.109491479,0.182692403,1.192852408,0.162272362,0.057061228,0.518226388,0.800956236,0.746351515,0.154892431,0.255334817,-0.017366364,0.081442857,-1.558953764,0.258728024,-0.611014383,-0.365349052,MgGa2,mp-1094611,,
-0.338060348,-0.483427191,1.078482903,0.825096453,-0.102052155,0.84289335,-0.448712519,-0.544037484,-0.431590779,-0.362932948,-0.002657543,-0.015581796,0.235506965,-0.689573606,-0.295421768,0.132657299,0.555552374,-0.009738142,-0.374828252,0.527715291,0.131433244,-0.33442553,5.076927169,0.016978115,-0.118055173,0.134859177,-0.514819977,0.162105394,-0.039154856,0.478257061,0.150941587,0.170800081,0.283421799,0.244578023,0.024440196,-0.08409043,-0.420047745,0.377109035,-0.743975451,0.206730385,InSn4,mp-1223653,,
-0.410920198,-0.565851474,-0.648362769,0.229657304,-0.297342097,0.582935408,-0.031450122,-0.87523125,-0.749616622,-0.387378198,0.573349134,0.035686646,0.003511924,-0.185103251,0.220220429,0.017040431,-0.009682904,-0.096322531,-0.705404556,-0.074559644,0.213001584,-0.60240584,-0.641310118,0.530359458,-0.526521223,-0.204276942,1.915753292,0.066315656,0.045054582,0.024593797,-0.160469804,1.159736661,1.02568867,-0.396509686,0.002374405,-0.015409759,1.776297813,-0.19022887,0.204539331,-0.509176622,Mg3Sb,mp-1094724,,
-0.199742689,-0.654308186,-0.717543186,-1.127053435,0.030431653,-0.573774874,1.471955863,0.346452673,1.028445681,-0.338066787,0.047162564,0.564680539,0.506474683,-0.056470567,-0.862910374,0.03098419,-0.049408053,0.14890103,0.173357048,4.653309398,0.226527104,0.370479139,0.24454999,1.042461062,-1.305413149,-0.826613495,-0.34963522,-0.106440364,-0.458338202,0.400106482,-0.030597045,-0.279858205,0.793696043,-0.716496104,-0.10457799,-0.622551869,-1.046645741,0.192044342,0.778981865,0.073008696,Mn3Pt,mp-1185931,,
-0.345567966,-0.56855785,-0.292038901,-1.233777358,0.054907208,-0.779918366,-0.451400365,-1.455589841,-0.997331885,-0.675026456,0.000300853,-0.103049985,0.8911682,0.235082768,-1.013247092,-0.085254748,0.394226796,0.279926889,-0.564591965,-1.394383855,-0.046290615,-1.030537978,-0.519398349,0.433271624,-0.919327209,-0.170327063,-0.655254041,0.319353624,0.507281524,-0.401837021,-0.074026437,0.310937281,0.608158142,0.013854236,-0.035585231,0.157756476,-0.2478998,0.121123116,0.929500323,-0.095402884,MgZn2,mp-1094191,,
-0.362286625,-0.358704605,4.556738286,0.614621502,-0.390430816,-0.100127772,0.700110298,-0.990224735,0.561020174,-0.255082455,0.052744335,0.304444679,-0.124223892,-0.445172997,1.928268674,0.114511641,0.011640839,-0.533867485,0.146395291,0.003814328,0.716075129,0.014627063,-0.787416193,0.640063264,0.079196044,-0.446101718,0.00581198,-0.152805836,-0.312398918,0.714460526,0.883638681,0.171749404,-0.673817971,0.056807409,0.050307615,-0.380567325,-1.982197053,-0.012884272,1.547865785,-0.393211264,TlAu3,mp-978969,,
-0.310977564,-0.689936447,0.024286215,0.925125898,-0.320711502,-0.234847639,1.497418514,0.239846254,1.351828224,-0.420490012,-0.018668785,0.116987187,0.259398467,4.334417376,-0.334631936,-0.029368718,0.258279006,-0.205197068,0.495003539,0.554006871,0.10519947,-0.532307771,-0.760381459,0.557896704,-0.350628124,-0.666002834,1.14558374,-0.451846881,0.16163141,0.783477598,0.187649881,-1.656863828,0.358204655,-0.475792479,0.13924309,-0.578989344,-0.316356681,-0.249454511,0.074959308,-0.008256531,Ge2Pt,mp-1543,,
-0.308933498,-0.090760593,-0.327999328,-0.540551247,-0.252509927,0.827525314,0.313746232,2.994216013,0.332475957,-1.039120272,0.016923265,-0.023910381,0.995940443,-0.446420993,0.436776049,0.107839641,0.021386084,-0.589784723,0.211186383,-0.276613902,0.546889735,-0.789237968,0.10453965,0.485404213,0.225615679,-0.708374613,-0.91539897,-0.821402797,-0.11242071,-0.759223076,0.461462159,0.288694484,-0.143777558,0.908375621,0.208520554,0.173396198,0.320576272,0.159291234,-0.426112511,0.009127735,HfMo4,mp-1224449,,
-0.486078286,-0.309246989,0.27495847,-0.738270653,-0.123619914,0.050640605,-1.366070292,-0.97376279,0.659179031,-0.511677961,-0.097277478,-0.477189274,0.41729026,-0.065675794,-0.097952786,-0.207583476,-3.231897264,-0.052293429,0.472215837,-0.562760815,0.402172076,-0.478683332,-0.063668861,0.32107555,-0.679103976,-0.992793474,0.508127184,0.771748217,0.254040184,0.849266002,-0.326108536,-1.149421273,-2.082016435,-0.546555255,-0.251554187,-0.212127014,0.318685813,0.318011704,0.175801585,0.377631614,LiMg2,mp-865939,,
-0.410631776,-0.343582869,-0.472244028,-0.546259068,-0.242991687,-0.841640864,-0.788680736,0.825179447,-0.613617713,-0.8126314,0.050487859,-0.228901121,-0.199526305,-0.137554371,-0.708330097,-0.007869934,0.271678632,0.491655676,-0.121187734,-0.537999977,0.012630107,1.162757377,0.091984072,-0.279324934,-0.318015938,-0.105638808,-1.600975158,-0.063280847,-0.099236276,0.470080919,-0.254028355,0.18184961,-0.044638624,0.223687139,0.13363642,0.100330736,0.117681172,-0.122966356,-0.933621825,-0.313494264,TiNi,mp-1048,,
-0.440614205,-0.608929512,-0.704206072,-0.628035218,-0.208943107,-0.240226434,-0.402714738,0.291330615,3.002381815,-0.738770469,0.046082734,-0.252354474,0.469022833,-0.182526839,-1.538440168,0.002833875,0.810170684,0.289154925,-0.273760779,-0.412738228,-0.075593061,1.963139,0.187000937,-1.777896234,0.042345982,-0.236878255,-0.441625044,-0.155399238,-0.063668923,0.146421507,0.05149321,0.724371611,0.755686034,-1.341159462,-0.06288257,-0.184343243,-0.06950707,0.312963709,-1.240405464,-1.11258144,TiPd2,mp-1018121,,
-0.475760215,-0.618145737,0.660717013,-0.550954951,-0.365108169,-0.136222235,1.126834829,0.033108171,1.331689654,1.637607915,0.049654756,0.057237377,0.282765394,0.245742652,1.923588092,0.065787714,0.804125679,0.203957038,0.33902325,-0.376000766,0.229449996,-1.432346284,-0.18101617,-0.138055124,-0.321414339,-0.695550404,-0.290803812,-0.148713725,-0.649405869,0.114613554,0.426988596,-0.67976655,0.113001088,0.131615833,-0.107534692,-0.147002743,-0.586676334,0.062082912,1.643590969,0.777119248,AgIr,mp-1183229,,
-0.219804569,-0.509671971,-0.297788468,-0.432251774,0.137416235,-0.559497544,-0.764908361,0.213374974,0.81890939,-0.412521591,0.054308292,0.083772105,0.340969328,0.020416755,2.814636466,-0.000878964,0.49771141,0.058784124,0.15778877,-0.394537129,0.084907001,1.726769764,0.15573968,-0.127415567,-0.247385172,-0.139680258,-1.07047716,-0.040822555,-0.192180455,-0.478733918,-0.503005022,0.116973047,-0.30674159,0.867445157,-0.2248742,-0.576630978,0.544881541,0.388654772,-0.795704573,0.009551787,TiCu3,mp-12546,,
-0.347307444,-0.287832085,0.402097382,-0.772439348,-0.00395295,0.050182114,-1.386259789,-0.954207129,0.826134807,-0.544646858,-0.042085497,-0.383591887,0.459690502,-0.008404269,-0.163348256,-0.121643759,-3.704731199,0.096814168,0.166950471,-0.597244957,0.192767853,-0.327590753,0.047477647,0.434624257,-0.728832701,-1.073773611,0.40287764,0.798604433,0.034310554,1.02504477,0.447281926,-1.127780943,-1.856179266,-0.094280847,-0.174163344,-0.428125354,0.332269337,0.100608152,0.016304763,0.710148902,LiMg,mp-1094589,,
-0.471048724,0.034373907,-0.788201276,-0.571268122,-0.236860343,0.03497431,1.421993966,2.606170245,-0.729824299,-0.0788359,0.007873881,-0.229853649,0.788241467,-0.01430893,-0.850398228,0.106120555,0.36239922,-0.401541915,0.180963863,-0.650061967,0.298377945,-1.028598548,0.205646353,-0.321022748,-0.546358615,-0.700608983,0.433157619,-1.400340333,-0.160048282,1.158636535,0.172739602,0.415058676,-0.48374248,0.231050723,0.29389062,0.31987804,-1.01427847,-0.543115895,0.34254417,0.154624838,ZrOs,mp-11541,,
-0.363958804,-0.40803756,1.507573438,0.865559124,-0.409781936,-0.298961654,1.199907304,-0.093651426,1.409973533,-0.029273261,-0.291938844,0.334869219,0.270496163,-0.096519166,-0.500279109,-0.063682851,0.284368793,-0.237079544,0.018383426,0.843941432,0.025022871,-0.517076106,-1.046532427,-0.008555495,-0.952854564,-0.232778322,0.452452253,-0.219220409,-0.190566549,1.142836795,0.14584847,-1.484554593,-0.279089223,0.04915211,0.136368864,0.459005596,-0.259488259,0.75810735,0.856847686,0.285715116,SnPt3,mp-20971,,
-0.346845589,-1.001119634,-0.430251078,-0.635565292,-0.321467305,-1.05070262,-0.951952866,-0.02944026,-0.305782865,-0.337066241,0.061586556,1.985664647,-1.318252114,-0.251318367,-0.284815619,-0.031076651,-0.578894809,0.907959421,0.00505785,-0.936509443,-0.897539732,-0.738846345,0.215419254,0.447123887,4.939966682,0.223451548,0.765287658,0.174084749,0.050817687,0.847373949,-0.144348081,0.522181237,-0.104567011,-0.831571523,-0.436607913,0.082576158,0.669094986,0.288312301,0.047832552,0.637086428,Be5Co,mp-1071690,,
-0.318006981,-0.534396985,-0.591617848,0.825650131,-0.183013791,0.677897183,0.032934367,-0.868574755,-0.756917338,-0.162321578,0.001664922,-0.149131688,0.152195426,-0.335014271,0.159562321,-0.069154848,0.150197196,-0.039044604,0.026569176,0.915630355,-0.0763895,-0.437609334,-0.704057729,0.645102768,0.02116093,-0.074056415,0.509110855,0.174280522,0.125694438,-0.402121847,-0.296477425,1.235202779,1.435910864,-0.703045478,0.328710376,0.465492539,0.240029887,0.339344951,-0.015228135,-0.599010308,MgSn,mp-1094208,,
-0.502383258,-0.340291551,-0.485277174,-0.538519957,-0.218359851,-0.856511857,-0.785379571,0.83906265,-0.641052251,-0.817325395,0.028142934,-0.230869034,-0.147659621,-0.14405878,-0.701457679,0.050411594,0.2543953,0.398576228,-0.051608392,-0.528607727,-0.134660025,1.160025244,0.101762868,-0.288048559,-0.331450127,-0.11875755,-1.548247626,-0.30184863,0.02577313,0.492211807,-0.213842229,0.164593742,-0.011836119,0.418163001,-0.061100713,-0.07840655,0.15710323,-0.147725019,-1.009239164,-0.290260694,TiNi,mp-998945,,
-0.345543919,-0.644630265,-0.262107312,-1.293516181,0.305021368,-0.734043636,-0.458486638,-1.492956979,-0.925172701,-0.619179562,0.019546931,-0.163235876,0.898794199,0.249711383,-1.130363402,-0.21192407,0.557789915,0.649381746,-0.887125278,-1.392149911,-0.402059381,-1.078689358,-0.460325472,0.384270349,-0.928529964,-0.111672706,-0.822458445,0.439310926,-0.674885262,-0.49519317,-0.210070705,0.147807102,0.231367237,0.033573029,0.274114937,0.697458739,-0.216333994,0.547397871,0.819647598,0.082499807,MgZn5,mp-1094194,,
-0.467225928,0.013090862,0.252612307,-0.541479891,-0.421993314,-0.042966858,0.650746239,2.040481821,0.855972631,-0.520857723,-0.027143659,-0.132446799,0.731001973,-0.604164266,0.27027719,0.048227129,0.068538316,-0.426824478,0.359290998,0.018218956,0.717805463,0.021740538,-0.127751421,-0.660279112,-0.221880092,-0.871674735,-0.137232001,-0.767090781,0.049726619,0.405250969,0.174033786,0.529611785,-0.129622011,0.636229146,0.206508355,-0.064800835,-0.23910682,-0.51374363,-0.335529653,-0.285808956,HfRh,mp-11457,,
-0.4171332,-0.385111587,-0.951785315,0.885530079,-0.005615006,-0.379030873,0.048177512,-0.158720421,-0.872476101,-0.525568535,-0.019811749,-0.262592115,0.560026724,-0.410482524,0.541309373,0.00221645,-0.085807237,0.29381504,-0.872849641,-0.418372908,-0.049209126,-0.652774257,4.301832177,-0.115426418,0.106562847,-0.239548217,-0.163712326,0.05839531,-0.056349951,0.545585119,-0.12715328,0.581105512,0.787212343,-0.447098133,0.162130172,0.312435122,0.917095308,-0.056610558,2.55891219,-0.829771148,AlSb,mp-1023918,,
-0.438572205,-0.606839529,-0.698215741,-0.625063637,-0.226107616,-0.244134459,-0.401413408,0.291595389,2.995714275,-0.74031452,-0.007335116,-0.247006958,0.453552913,-0.18423899,-1.521697915,-0.055534075,0.798126,0.263518894,-0.240335349,-0.411093499,-0.062487428,1.969128974,0.188986911,-1.777266517,0.038029117,-0.236410893,-0.430703567,-0.158663213,0.045972608,0.173454054,0.014854337,0.713663194,0.762916542,-1.348334832,-0.025219652,-0.263148528,-0.053401696,0.304807882,-1.239582436,-1.144036224,TiPd2,mp-1061861,,
-0.504676447,-0.569725703,0.250934478,1.882143422,-0.478564125,-0.604407451,-0.750593705,-0.228746708,-0.478862407,0.107668109,0.095252686,-0.351067014,-3.493870351,-0.482592376,-0.611711886,0.319513725,0.321826764,0.237547683,0.119083438,-0.309294246,-0.296990515,0.420523117,-0.626760331,0.3371808,0.294663887,0.402273434,0.102480895,-0.350691012,0.110579686,1.429739633,-0.100337699,-0.56186037,0.044420539,1.388497372,-0.107208675,0.385369244,-0.534884357,0.150573527,-0.493401794,-0.464289642,GaFe,mp-1224926,,
