Seed,MAE,Param
325,-0.4184859925017792,"{'n_estimators': 57, 'max_depth': 45}"
326,-0.7148109168281251,"{'n_estimators': 81, 'max_depth': 25}"
327,-0.638070989045811,"{'n_estimators': 91, 'max_depth': 19}"
328,-0.41747021943567775,"{'n_estimators': 42, 'max_depth': 44}"
329,-0.34396036262595253,"{'n_estimators': 19, 'max_depth': 5}"
330,-0.5149377663162142,"{'n_estimators': 10, 'max_depth': 46}"
331,-0.589269686680116,"{'n_estimators': 37, 'max_depth': 7}"
332,-0.7394536798552828,"{'n_estimators': 7, 'max_depth': 5}"
333,-0.5887498862975034,"{'n_estimators': 6, 'max_depth': 21}"
334,-0.2562877061579347,"{'n_estimators': 38, 'max_depth': 16}"
335,-0.4121809444249589,"{'n_estimators': 64, 'max_depth': 17}"
336,-0.6238955176796475,"{'n_estimators': 43, 'max_depth': 14}"
337,-0.4581773796499985,"{'n_estimators': 98, 'max_depth': 15}"
338,-0.5719691845758392,"{'n_estimators': 58, 'max_depth': 13}"
339,-0.5351741330140819,"{'n_estimators': 33, 'max_depth': 22}"
340,-0.514716366345751,"{'n_estimators': 98, 'max_depth': 43}"
341,-0.34368421173432895,"{'n_estimators': 10, 'max_depth': 10}"
342,-0.6157175137500687,"{'n_estimators': 81, 'max_depth': 7}"
343,-0.5636549438509331,"{'n_estimators': 5, 'max_depth': 30}"
344,-0.46970098544166494,"{'n_estimators': 6, 'max_depth': 42}"
345,-0.5226198074306541,"{'n_estimators': 12, 'max_depth': 42}"
346,-0.33302965352152525,"{'n_estimators': 97, 'max_depth': 20}"
347,-0.3952449287994805,"{'n_estimators': 8, 'max_depth': 21}"
348,-0.28600479079698693,"{'n_estimators': 52, 'max_depth': 7}"
349,-0.5046478291854728,"{'n_estimators': 48, 'max_depth': 41}"
350,-0.586052286405381,"{'n_estimators': 30, 'max_depth': 12}"
351,-0.40696422976472413,"{'n_estimators': 6, 'max_depth': 46}"
352,-0.6268420997153421,"{'n_estimators': 69, 'max_depth': 32}"
353,-0.5047759070319303,"{'n_estimators': 60, 'max_depth': 38}"
354,-0.6341997674599178,"{'n_estimators': 48, 'max_depth': 23}"
355,-0.6625174584998168,"{'n_estimators': 27, 'max_depth': 12}"
356,-0.730145224437042,"{'n_estimators': 22, 'max_depth': 16}"
357,-0.5052791340559153,"{'n_estimators': 49, 'max_depth': 11}"
358,-0.6587599581567858,"{'n_estimators': 60, 'max_depth': 5}"
359,-0.412268820300812,"{'n_estimators': 42, 'max_depth': 17}"
360,-0.566705083933268,"{'n_estimators': 93, 'max_depth': 9}"
361,-0.5398131124811434,"{'n_estimators': 76, 'max_depth': 11}"
362,-0.619551775589962,"{'n_estimators': 51, 'max_depth': 11}"
363,-0.594632169360132,"{'n_estimators': 100, 'max_depth': 6}"
364,-0.4736488946447476,"{'n_estimators': 90, 'max_depth': 8}"
365,-0.4401590147510309,"{'n_estimators': 20, 'max_depth': 18}"
366,-0.3902862378650678,"{'n_estimators': 14, 'max_depth': 31}"
367,-0.4879584524693965,"{'n_estimators': 65, 'max_depth': 19}"
368,-0.4238100110998697,"{'n_estimators': 12, 'max_depth': 18}"
369,-0.6211617849120761,"{'n_estimators': 19, 'max_depth': 7}"
370,-0.5462994483002891,"{'n_estimators': 19, 'max_depth': 38}"
371,-0.6764187093124718,"{'n_estimators': 15, 'max_depth': 43}"
372,-0.36080405196576826,"{'n_estimators': 12, 'max_depth': 10}"
373,-0.651402104851363,"{'n_estimators': 26, 'max_depth': 12}"
374,-0.12955944634027305,"{'n_estimators': 15, 'max_depth': 11}"
375,-0.5568838871930852,"{'n_estimators': 21, 'max_depth': 17}"
376,-0.4994468204925536,"{'n_estimators': 24, 'max_depth': 23}"
377,-0.6099770297572717,"{'n_estimators': 100, 'max_depth': 16}"
378,-0.019935332398395067,"{'n_estimators': 31, 'max_depth': 35}"
379,-0.3562287160944346,"{'n_estimators': 11, 'max_depth': 8}"
380,-0.578409249078762,"{'n_estimators': 41, 'max_depth': 47}"
381,-0.6282967444501519,"{'n_estimators': 96, 'max_depth': 8}"
382,-0.31861211425850045,"{'n_estimators': 9, 'max_depth': 10}"
383,-0.3026046719992752,"{'n_estimators': 73, 'max_depth': 11}"
384,-0.5990167918107605,"{'n_estimators': 75, 'max_depth': 5}"
385,-0.49122484358001084,"{'n_estimators': 34, 'max_depth': 20}"
386,-0.7028360008840834,"{'n_estimators': 29, 'max_depth': 12}"
387,-0.5066520450676675,"{'n_estimators': 69, 'max_depth': 5}"
