Seed,MAE,Param
84,0.12859213266461927,"{'C': 1.48471929977643, 'epsilon': 0.0076232353852290005, 'gamma': 0.08838498004554442}"
85,0.12756976601791623,"{'C': 1.4674006382528932, 'epsilon': 0.010123751930148544, 'gamma': 0.03365089211795931}"
86,0.1192307521239894,"{'C': 1.4423899157989402, 'epsilon': 0.012384740288248534, 'gamma': 0.040725444271521055}"
87,0.19575370587528787,"{'C': 0.8886298653915129, 'epsilon': 0.0066553541161887865, 'gamma': 0.032802312834945474}"
88,0.13955382557072338,"{'C': 1.423659350101886, 'epsilon': 0.027443611793974528, 'gamma': 0.03905492160084476}"
89,0.10516149560678655,"{'C': 1.4625246443681839, 'epsilon': 0.007996607813839023, 'gamma': 0.04591383158972377}"
90,0.1395143618816544,"{'C': 1.1328273181353297, 'epsilon': 0.004422090244307342, 'gamma': 0.047932143638425746}"
91,0.11836949518291938,"{'C': 1.489537780446905, 'epsilon': 0.009443772910035468, 'gamma': 0.04749049792105378}"
92,0.11099882022811768,"{'C': 1.4932419723694066, 'epsilon': 0.0031329508059198597, 'gamma': 0.03874952274516566}"
93,0.11570138539258945,"{'C': 1.4527347175562964, 'epsilon': 0.0048401772921170556, 'gamma': 0.033744565457872626}"
94,0.16189320674642918,"{'C': 1.0468621112232857, 'epsilon': 0.015554669638855554, 'gamma': 0.04455540716735393}"
95,0.11110023699210535,"{'C': 1.4427763013470605, 'epsilon': 0.0017579638323217735, 'gamma': 0.03626416419052098}"
96,0.13155717327031044,"{'C': 1.4521957631260674, 'epsilon': 0.0028364115901205415, 'gamma': 0.02451086420529672}"
97,0.12488089647584606,"{'C': 1.4714691960237993, 'epsilon': 0.001792550976559464, 'gamma': 0.037207689307383635}"
98,0.23969543751487568,"{'C': 1.0040937355874051, 'epsilon': 0.06180491556440035, 'gamma': 0.014228434534325344}"
99,0.1308447846399275,"{'C': 1.4637577641969135, 'epsilon': 0.035118536663321764, 'gamma': 0.05753863860336126}"
100,0.11043637709402003,"{'C': 1.459036571273443, 'epsilon': 0.005441995877471433, 'gamma': 0.05156120377848393}"
101,0.15431048546501572,"{'C': 1.174996771022082, 'epsilon': 0.01101658068241238, 'gamma': 0.023140787453965254}"
102,0.1425149992888201,"{'C': 1.4379674876133959, 'epsilon': 0.00256855515712634, 'gamma': 0.02162838716688817}"
103,0.16172364918663737,"{'C': 1.1659927957691596, 'epsilon': 0.020835996929203727, 'gamma': 0.027788536005259074}"
104,0.15157784180048256,"{'C': 1.4593993146052542, 'epsilon': 0.033069783855087034, 'gamma': 0.021507026446629038}"
105,0.12251559077748891,"{'C': 1.4110165319392645, 'epsilon': 0.001533435733350555, 'gamma': 0.037230285446434634}"
106,0.11905475949901688,"{'C': 1.3744922348043298, 'epsilon': 0.001325202909198454, 'gamma': 0.04218264781449129}"
107,0.1301942233109792,"{'C': 1.4728240713440452, 'epsilon': 0.029390539084179802, 'gamma': 0.029448240267038853}"
108,0.16892246618034013,"{'C': 1.094799025972869, 'epsilon': 0.004899416116861067, 'gamma': 0.02999240998990125}"
109,0.14805658717471146,"{'C': 1.1355639375623214, 'epsilon': 0.009572269898950329, 'gamma': 0.05480827302927416}"
110,0.14252016263325176,"{'C': 1.3632749696186737, 'epsilon': 0.0010291042694438727, 'gamma': 0.024715683577091162}"
111,0.1186510829279024,"{'C': 1.4990365793245524, 'epsilon': 0.019827219192039128, 'gamma': 0.05270696838512049}"
112,0.15106992034448471,"{'C': 1.210528617023895, 'epsilon': 0.02297828558977776, 'gamma': 0.030828613645291117}"
113,0.10294834027542815,"{'C': 1.4535295006533524, 'epsilon': 0.004653069880354409, 'gamma': 0.03777680271562593}"
114,0.11352075201501578,"{'C': 1.4556901301351484, 'epsilon': 0.006692366007866752, 'gamma': 0.0527378549004702}"
115,0.11408220058515871,"{'C': 1.423443408128562, 'epsilon': 0.0036857737956292346, 'gamma': 0.05105730217370872}"
116,0.11944990242233124,"{'C': 1.3603221661275502, 'epsilon': 0.008093477172955315, 'gamma': 0.04532595595205241}"
117,0.12759883716322784,"{'C': 1.3428646841431757, 'epsilon': 0.016385231284389817, 'gamma': 0.04366014644718215}"
118,0.15210895812256028,"{'C': 1.0823479541024978, 'epsilon': 0.004796061251308391, 'gamma': 0.036034510240396486}"
119,0.10938164396944275,"{'C': 1.4866334388083133, 'epsilon': 0.002925211569934707, 'gamma': 0.04287428618712831}"
120,0.11199413173133911,"{'C': 1.4625201114855382, 'epsilon': 0.0043809857433416725, 'gamma': 0.05685587003098089}"
121,0.1422528011946898,"{'C': 1.1455940545493304, 'epsilon': 0.0013416868811775699, 'gamma': 0.05656034437474103}"
122,0.11493911463006129,"{'C': 1.4783993899706034, 'epsilon': 0.0010358676975370722, 'gamma': 0.06698413646824428}"
123,0.12731040496749968,"{'C': 1.3065585373966115, 'epsilon': 0.0010086545868243897, 'gamma': 0.05607529752384104}"
124,0.09764526101352287,"{'C': 1.4869883925622167, 'epsilon': 0.0053233875393880565, 'gamma': 0.047329002605873936}"
125,0.12897496280405357,"{'C': 1.428530438437936, 'epsilon': 0.0018648166848632929, 'gamma': 0.02716567861572215}"
126,0.11514908069213416,"{'C': 1.3984063282621055, 'epsilon': 0.0044302302074008286, 'gamma': 0.04306327731548557}"
127,0.12509194571631743,"{'C': 1.4981776046654616, 'epsilon': 0.00955365740686334, 'gamma': 0.03019140202721196}"
128,0.12232718551296101,"{'C': 1.4684318357753139, 'epsilon': 0.0010245355720036357, 'gamma': 0.046944238827660925}"
129,0.12240663809199721,"{'C': 1.4824504321328387, 'epsilon': 0.024261004271571317, 'gamma': 0.05106722263453304}"
130,0.12316569182457435,"{'C': 1.4295253192856152, 'epsilon': 0.0012124268585783755, 'gamma': 0.03603784546483031}"
131,0.11304241811708597,"{'C': 1.4880428136600914, 'epsilon': 0.003141633863348471, 'gamma': 0.04824986043469114}"
132,0.11629213971334963,"{'C': 1.4743368117772357, 'epsilon': 0.0014351720271872032, 'gamma': 0.042450803943391534}"
133,0.1277263439502982,"{'C': 1.4121200949348163, 'epsilon': 0.009913090987502746, 'gamma': 0.059553664611427054}"
134,0.1364198357063209,"{'C': 1.4263626175284991, 'epsilon': 0.008264487302218472, 'gamma': 0.08310561795258056}"
135,0.11985453948802882,"{'C': 1.4702487019439747, 'epsilon': 0.0017319302619760507, 'gamma': 0.03631260676098195}"
136,0.10330958045794114,"{'C': 1.4913105271881464, 'epsilon': 0.001692163163265065, 'gamma': 0.03443361941651966}"
137,0.14755012312883373,"{'C': 1.147246791817972, 'epsilon': 0.0023125797731591412, 'gamma': 0.053762268649625265}"
138,0.15437447408461227,"{'C': 1.1296896591484742, 'epsilon': 0.014199777346022452, 'gamma': 0.04188048693803875}"
139,0.14069595914613728,"{'C': 1.186624526793194, 'epsilon': 0.0012449170534764894, 'gamma': 0.0345457010037279}"
140,0.15301452898480236,"{'C': 1.4967626884702738, 'epsilon': 0.006284281537575537, 'gamma': 0.018801481228560755}"
141,0.1523576330217786,"{'C': 1.214101514526549, 'epsilon': 0.011515013365832853, 'gamma': 0.06286636033079666}"
142,0.1160156242633322,"{'C': 1.4378172888111598, 'epsilon': 0.004171892467901494, 'gamma': 0.06551702971688803}"
143,0.12367139590028133,"{'C': 1.434942472123997, 'epsilon': 0.008972059643881777, 'gamma': 0.042867754790690125}"
144,0.11247914662196491,"{'C': 1.4562041810482984, 'epsilon': 0.006155690995351136, 'gamma': 0.033158372409371556}"
145,0.1832158191887408,"{'C': 1.4752475079744536, 'epsilon': 0.019508136638292733, 'gamma': 0.01384879960563025}"
146,0.12902138011356595,"{'C': 1.4142169918884426, 'epsilon': 0.002810708539191422, 'gamma': 0.028016208881914632}"
147,0.11336334146969333,"{'C': 1.4679987913244772, 'epsilon': 0.005621127148586627, 'gamma': 0.029807247084719515}"
148,0.11020681984215451,"{'C': 1.490895927390546, 'epsilon': 0.0031604573012908362, 'gamma': 0.04628453892130659}"
149,0.11900044452604884,"{'C': 1.4749418055540713, 'epsilon': 0.003968800950317227, 'gamma': 0.05345857392196814}"
150,0.12422466476142117,"{'C': 1.4108495419309888, 'epsilon': 0.0015722186502206267, 'gamma': 0.03653867491484534}"
151,0.14608878618255702,"{'C': 1.2652661185097192, 'epsilon': 0.002023209589262952, 'gamma': 0.0366919514149878}"
152,0.11902249650023983,"{'C': 1.489723205269729, 'epsilon': 0.004301606245436141, 'gamma': 0.055750053184375065}"
153,0.11907943377112598,"{'C': 1.4835526961517993, 'epsilon': 0.0027540463017830686, 'gamma': 0.06531037732632178}"
154,0.116479295833713,"{'C': 1.4987590480631185, 'epsilon': 0.023892439782971325, 'gamma': 0.045823434222731926}"
155,0.11537733506333456,"{'C': 1.477779875805996, 'epsilon': 0.001233388387350778, 'gamma': 0.03250054590787818}"
156,0.15051338253129157,"{'C': 1.1827843789680823, 'epsilon': 0.0011286674639341887, 'gamma': 0.029022985083699708}"
157,0.1508195196293117,"{'C': 1.2284016645082634, 'epsilon': 0.007977170289666847, 'gamma': 0.026285386339051163}"
158,0.11726726345618553,"{'C': 1.4810159695418441, 'epsilon': 0.00495042808130278, 'gamma': 0.04611866552729094}"
159,0.11236823447369249,"{'C': 1.489261493064299, 'epsilon': 0.01268515492765259, 'gamma': 0.04657291429413977}"
160,0.14929549095346106,"{'C': 1.4429998996058846, 'epsilon': 0.04366797676831979, 'gamma': 0.03678112734270528}"
161,0.13087231057476412,"{'C': 1.4934173380654427, 'epsilon': 0.027841433984813417, 'gamma': 0.056312971486399285}"
162,0.11412475307990184,"{'C': 1.443039507805421, 'epsilon': 0.0017357522337721498, 'gamma': 0.05217779395648498}"
163,0.15326809184038429,"{'C': 1.1884812761552959, 'epsilon': 0.022771605207015783, 'gamma': 0.03244883849710216}"
164,0.13216381288257462,"{'C': 1.2850826261639907, 'epsilon': 0.00239644990834242, 'gamma': 0.03905410923546657}"
165,0.15146350829857677,"{'C': 1.4801239806311468, 'epsilon': 0.06439468054128185, 'gamma': 0.03966770298878035}"
166,0.11852161351210823,"{'C': 1.465657606068588, 'epsilon': 0.0011745208301859778, 'gamma': 0.04544058945422787}"
167,0.2412075444580255,"{'C': 0.8862706686715696, 'epsilon': 0.005813132310543046, 'gamma': 0.013489159769469773}"
168,0.16005353568662326,"{'C': 1.4925690284992341, 'epsilon': 0.0739703058340557, 'gamma': 0.024481360400640938}"
169,0.12017280539100252,"{'C': 1.4388754634095209, 'epsilon': 0.0010039869539750636, 'gamma': 0.06400337156801329}"
170,0.11844249752254486,"{'C': 1.4987671632144433, 'epsilon': 0.0027711524723064702, 'gamma': 0.034816866395752905}"
171,0.141569121852217,"{'C': 1.2988540187680844, 'epsilon': 0.008504315222749227, 'gamma': 0.03090924488234569}"
172,0.16704898911302962,"{'C': 1.395262876074931, 'epsilon': 0.024541523587053738, 'gamma': 0.017591958773934276}"
173,0.10041198158304641,"{'C': 1.4975404905857368, 'epsilon': 0.004348664792851129, 'gamma': 0.04322246841338716}"
174,0.11200847417152686,"{'C': 1.4641462516161905, 'epsilon': 0.011019470364524222, 'gamma': 0.04203963720341743}"
175,0.1360180867279296,"{'C': 1.2806568291062315, 'epsilon': 0.0043810757415489055, 'gamma': 0.03400584563774746}"
176,0.1340562536449894,"{'C': 1.4687864653189315, 'epsilon': 0.016991887683412286, 'gamma': 0.06123647840998501}"
177,0.15537569813103247,"{'C': 1.127281694536935, 'epsilon': 0.006320523957295908, 'gamma': 0.05527035594298742}"
178,0.1565926752951822,"{'C': 1.1221036184833726, 'epsilon': 0.0042529722147908525, 'gamma': 0.05473269757178542}"
179,0.13833502453339974,"{'C': 1.460649398101171, 'epsilon': 0.004711310638077243, 'gamma': 0.07845780459577521}"
180,0.11619748204025543,"{'C': 1.4952149665875192, 'epsilon': 0.011928236209274396, 'gamma': 0.038169804730149845}"
181,0.18660918978455118,"{'C': 1.0505254885950315, 'epsilon': 0.04121821120568107, 'gamma': 0.025936115802852617}"
182,0.1689578761935053,"{'C': 1.4671557487052624, 'epsilon': 0.05367375313297919, 'gamma': 0.07689165595217821}"
183,0.1158237816376943,"{'C': 1.4674382641303096, 'epsilon': 0.006209702151154456, 'gamma': 0.03489718068958862}"
184,0.1278691977794391,"{'C': 1.499741627083134, 'epsilon': 0.012985991521535654, 'gamma': 0.03199444664018165}"
185,0.11520753965000767,"{'C': 1.4915968582456023, 'epsilon': 0.006793685768393002, 'gamma': 0.031249691825225145}"
186,0.13069967351275152,"{'C': 1.1953688591831404, 'epsilon': 0.002552378606752789, 'gamma': 0.0492961016536037}"
187,0.11247817094412388,"{'C': 1.4845513034253381, 'epsilon': 0.015766948200968738, 'gamma': 0.03751121823787644}"
188,0.10831573636061743,"{'C': 1.4912639063197963, 'epsilon': 0.001909192552485367, 'gamma': 0.05808366170663101}"
189,0.10509942193246159,"{'C': 1.4978018794785557, 'epsilon': 0.0010124974816054237, 'gamma': 0.0443834082904371}"
190,0.11284502237048696,"{'C': 1.499706306453932, 'epsilon': 0.0026933254786232707, 'gamma': 0.0616845061485482}"
191,0.1130944488838311,"{'C': 1.467049724288268, 'epsilon': 0.0010249715519359023, 'gamma': 0.048701320302560726}"
192,0.10345226873701517,"{'C': 1.4927672711634523, 'epsilon': 0.0010183161244783996, 'gamma': 0.039409332256186674}"
193,0.13547885410323854,"{'C': 1.490603687749224, 'epsilon': 0.03822574140518237, 'gamma': 0.056863649611477204}"
194,0.11983830465465733,"{'C': 1.473768423387146, 'epsilon': 0.0072851553558939, 'gamma': 0.03541821023796935}"
195,0.10647043499064003,"{'C': 1.4951252217826194, 'epsilon': 0.01582889467045219, 'gamma': 0.049701488327695546}"
196,0.15575377265835808,"{'C': 1.48296473250315, 'epsilon': 0.019295608906338104, 'gamma': 0.020765149323973567}"
197,0.18396456724342414,"{'C': 1.0225301111174945, 'epsilon': 0.00255082267581599, 'gamma': 0.02005661772883133}"
198,0.12063526550004204,"{'C': 1.4970321768114312, 'epsilon': 0.006579375318399048, 'gamma': 0.043449163911218586}"
199,0.1089851358756443,"{'C': 1.4639174553347236, 'epsilon': 0.001286565990473452, 'gamma': 0.03478548019139265}"
200,0.12659748579604121,"{'C': 1.4176134010115697, 'epsilon': 0.018352372324018776, 'gamma': 0.031563148464004265}"
201,0.12759770853502866,"{'C': 1.458272931302566, 'epsilon': 0.01569401344211317, 'gamma': 0.03777492496524532}"
202,0.10982043465529373,"{'C': 1.4429015013831155, 'epsilon': 0.008061243805177806, 'gamma': 0.05446580031408811}"
203,0.12226504476361479,"{'C': 1.4556499180036508, 'epsilon': 0.0010506273819218125, 'gamma': 0.033617137861090066}"
204,0.1178533855185631,"{'C': 1.4966369172907734, 'epsilon': 0.02694563033016676, 'gamma': 0.04354770151956029}"
205,0.1330800023019153,"{'C': 1.471738335701973, 'epsilon': 0.0013626148803141743, 'gamma': 0.030872550153767674}"
206,0.17412289176459173,"{'C': 1.1695630933547772, 'epsilon': 0.06449998197160907, 'gamma': 0.037662479672723584}"
207,0.14175079004759297,"{'C': 1.198092018734165, 'epsilon': 0.0010295009555271154, 'gamma': 0.06243548100150202}"
208,0.11015378299630042,"{'C': 1.4582556008089458, 'epsilon': 0.0010461071367222653, 'gamma': 0.03670894062340175}"
209,0.13421186733801915,"{'C': 1.4821435566584003, 'epsilon': 0.001077901527481905, 'gamma': 0.023249480408222934}"
210,0.13431917566350043,"{'C': 1.4913938111488034, 'epsilon': 0.01735987659492947, 'gamma': 0.023426014043145666}"
211,0.22448110355960624,"{'C': 1.0636444471723148, 'epsilon': 0.003415977284358993, 'gamma': 0.08950000503162983}"
212,0.11521654515008843,"{'C': 1.4069064987921298, 'epsilon': 0.0010124937764248562, 'gamma': 0.049799977688207604}"
213,0.15149095983277194,"{'C': 1.4557873367720984, 'epsilon': 0.052210457710178126, 'gamma': 0.030535519708456683}"
