Seed,MAE,Param
173,3.998685557603724,{'alpha': 0.05378739878665411}
174,3.9385239649598236,{'alpha': 0.07569405616392968}
175,3.927073078982438,{'alpha': 0.04797851217408571}
176,3.961549100383854,{'alpha': 0.12140423746950142}
177,3.953823180829727,{'alpha': 0.021877240483102675}
178,3.9232098520157397,{'alpha': 0.0267292556379773}
179,3.9461351261977913,{'alpha': 0.037528866195620215}
180,4.011244153242848,{'alpha': 0.1098167818858992}
181,3.9710455665505964,{'alpha': 0.016100137738481693}
182,3.9947839640786116,{'alpha': 0.07964568157418993}
183,3.9733214727194013,{'alpha': 0.026133294352482628}
184,3.91070549425957,{'alpha': 0.10185655969218416}
185,3.9643122011608756,{'alpha': 0.02247363693303454}
186,3.921127164626459,{'alpha': 0.02405973882314624}
187,3.8979920864503304,{'alpha': 0.013567339275403597}
188,3.9031230253497156,{'alpha': 0.03886247218190025}
189,3.961511151734691,{'alpha': 0.02552758129636988}
190,3.9867478490339465,{'alpha': 0.022744383527067657}
191,3.8813959514162506,{'alpha': 0.089558891770121}
192,3.8919948289747297,{'alpha': 0.020546122783862242}
193,3.923802714372167,{'alpha': 0.02343835857729618}
194,3.9349304528463787,{'alpha': 0.05960654154787019}
195,3.9313393519336675,{'alpha': 0.025954276228691807}
196,3.9056333174300604,{'alpha': 0.032219427397381595}
197,3.9901525533657267,{'alpha': 0.014434490303323581}
198,3.9066537364486162,{'alpha': 0.05561401691782545}
199,4.006549563040866,{'alpha': 0.0322827509410975}
200,3.9365996489479524,{'alpha': 0.05219419253170707}
201,3.904607560530563,{'alpha': 0.037156017901636154}
202,3.9115686573005166,{'alpha': 0.023648422561166955}
203,4.004000602838165,{'alpha': 0.016938808594710777}
204,3.8915191037232018,{'alpha': 0.037800922200828944}
205,3.9534758267897034,{'alpha': 0.04651194365080232}
206,3.9773354024557905,{'alpha': 0.017626081544539717}
207,3.973710250625258,{'alpha': 0.05339835857761857}
208,3.978689741981735,{'alpha': 0.12396880286848468}
209,3.962275859293025,{'alpha': 0.018992997328058474}
210,3.985221636830855,{'alpha': 0.023603308324924174}
211,3.9847390464411947,{'alpha': 0.027409625206143737}
