Seed,MAE,Param
184,3.95578014035483,{'alpha': 6.198425014258513}
185,3.976101555953498,{'alpha': 1.0744531308591037}
186,3.9405722202909277,{'alpha': 2.627170543052045}
187,3.9023331333567954,{'alpha': 0.5048412449759757}
188,3.9077544607215087,{'alpha': 4.272059381481276}
189,3.9734082634696573,{'alpha': 2.0048467289661973}
190,4.00449424547844,{'alpha': 1.954098234149664}
191,3.897283257632331,{'alpha': 2.8370411815752417}
192,3.905182166975591,{'alpha': 1.7855068370091587}
193,3.925012279378403,{'alpha': 2.1327078614824746}
194,3.9746146281528936,{'alpha': 3.2969466052410845}
195,3.9258057170519804,{'alpha': 1.7624678233727018}
196,3.9142910392102435,{'alpha': 1.6337304594924902}
197,4.000081999049827,{'alpha': 0.5822237026462292}
198,3.9399217539378824,{'alpha': 2.990795679190855}
199,4.021238571639367,{'alpha': 1.9563012096899943}
200,3.9572451105053417,{'alpha': 1.0282109655417466}
201,3.911267785216633,{'alpha': 3.198641472645617}
202,3.917146000030516,{'alpha': 1.7450510184305523}
203,4.001705559055726,{'alpha': 1.5954486436283588}
204,3.914228529817555,{'alpha': 1.6094903421754616}
205,3.985244190017764,{'alpha': 3.2420191784810086}
206,3.9792172861868575,{'alpha': 3.5918390633833894}
207,3.9717260687550042,{'alpha': 3.1145898939077745}
208,4.013557317630869,{'alpha': 5.190877837571004}
209,3.970059292130897,{'alpha': 1.777623408344152}
210,3.990736870500685,{'alpha': 3.1329585418387453}
211,4.010151441696319,{'alpha': 2.462237668964288}
212,3.9097000475674464,{'alpha': 2.302141328786757}
213,3.9744289753797633,{'alpha': 1.4409080705062405}
214,3.9545051700511253,{'alpha': 3.1966533906336867}
215,3.974827179135944,{'alpha': 1.563968199904356}
216,3.9528104100814456,{'alpha': 4.5858517433049215}
217,3.898614084494251,{'alpha': 2.4466622245426577}
218,4.00945650857847,{'alpha': 1.4289473510901112}
219,3.9729433346470624,{'alpha': 2.715727933543563}
220,3.9749894193603312,{'alpha': 2.182450998519607}
221,4.008778462766398,{'alpha': 2.3798032663694104}
222,3.9810986650753546,{'alpha': 3.056509078484874}
